day,hour,consumption,insolation,temperature,C_buy,Emissions
81,1933,876.84,794.731,28.1,0.05921,3.326845852
81,1934,889.41,766.15,28.4,0.05921,3.413065523
81,1935,938.1,754.838,28.5,0.05921,3.232319452
81,1936,891.59,568.279,28.3,0.05921,3.125023059
81,1937,867.63,267.681,27.8,0.05921,3.232250849
81,1938,849.44,129.525,26.9,0.05921,3.335371488
81,1939,821.99,6.70207,26.3,0.0885112,3.490350559
81,1940,835.56,0,25.1,0.0885112,3.732979493
81,1941,827,0,24.4,0.0885112,4.042039121
81,1942,761.75,0,23.9,0.0885112,4.3158945
81,1943,816.98,0,23.6,0.05921,4.696207069
81,1944,818.81,0,23.5,0.05921,5.186706661
82,1945,794.46,0,23.3,0.05921,5.326996034
82,1946,735.11,0,23.1,0.05921,5.309472398
82,1947,672.81,0,23.1,0.05921,4.838610046
82,1948,656.32,0,23.1,0.05921,4.352477487
82,1949,650.75,0,23.1,0.05921,3.650723093
82,1950,687.76,0,23.2,0.05921,3.083367236
82,1951,771.32,14.7269,23.8,0.0885112,2.691201526
82,1952,779.45,191.652,24.5,0.0885112,2.464242507
82,1953,811.49,416.65,25.1,0.0885112,2.365892661
82,1954,838.96,623.401,25.5,0.0885112,2.374178186
82,1955,829.32,775.007,25.8,0.05921,2.586665228
82,1956,907.1,843.708,26,0.05921,3.066044171
82,1957,843.08,919.53,26,0.05921,3.401932963
82,1958,866.78,870.782,26.1,0.05921,3.522158946
82,1959,919.49,756.588,26.1,0.05921,3.492476074
82,1960,842.79,570.695,25.9,0.05921,3.317884773
82,1961,904.28,404.093,25.5,0.05921,3.390170815
82,1962,884.02,180.113,25,0.05921,3.647697877
82,1963,837.03,10.8416,24.7,0.0885112,3.928031272
82,1964,884.32,0,24,0.0885112,4.241150652
82,1965,832.15,0,23.6,0.0885112,4.501183166
82,1966,768.44,0,23.3,0.0885112,4.876587735
82,1967,842.42,0,23.1,0.05921,5.262577471
82,1968,842.09,0,22.9,0.05921,5.658932033
83,1969,778.56,0,22.8,0.05921,5.789635039
83,1970,754.46,0,22.8,0.05921,5.702983977
83,1971,660.8,0,22.7,0.05921,5.233432946
83,1972,605.6,0,22.6,0.05921,4.616915388
83,1973,641.18,0,22.4,0.05921,3.927557722
83,1974,728.6,0,22,0.05921,3.273274957
83,1975,771.58,18.1102,21.5,0.0885112,2.900741247
83,1976,859.22,202.097,21.3,0.0885112,2.658409116
83,1977,843.32,426.417,21.4,0.0885112,2.545283818
83,1978,915.07,611.334,21.9,0.0885112,2.539555199
83,1979,851.88,700.589,22.4,0.05921,2.67258953
83,1980,920.79,782.237,22.9,0.05921,3.066349079
83,1981,894.87,651.085,23.3,0.05921,3.444912265
83,1982,889.92,755.459,23.6,0.05921,3.632489848
83,1983,903.82,542.121,23.7,0.05921,3.588498648
83,1984,883.85,508.505,23.6,0.05921,3.599326546
83,1985,920.72,362.524,23.2,0.05921,3.872275552
83,1986,927.1,167.027,22.4,0.05921,4.207651006
83,1987,857.78,9.99938,21.8,0.0885112,4.601617552
83,1988,873.04,0,20.4,0.0885112,5.005539924
83,1989,817.61,0,19.5,0.0885112,5.150482655
83,1990,766.1,0,18.6,0.0885112,5.491752998
83,1991,860.31,0,17.8,0.05921,5.873634397
83,1992,777.98,0,17,0.05921,6.13816853
84,1993,729.53,0,16.4,0.05921,6.14412011
84,1994,617.28,0,15.9,0.05921,6.019020429
84,1995,522.6,0,15.6,0.05921,5.552844302
84,1996,559.51,0,15.4,0.05921,5.071081396
84,1997,581.01,0,15.3,0.05921,4.478473064
84,1998,732.55,0,15.2,0.05921,3.985970633
84,1999,797.18,17.9608,15.6,0.05921,3.556816989
84,2000,827.98,199.371,16.3,0.05921,3.287649268
84,2001,795.9,420.826,17.1,0.05921,3.114451236
84,2002,824.65,618.963,18,0.05921,3.02651505
84,2003,808.91,771.737,18.8,0.05921,3.033708161
84,2004,820.65,846.773,19.5,0.05921,3.193526629
84,2005,798.08,899.675,20,0.05921,3.350673376
84,2006,733.81,863.468,20.3,0.05921,3.832357201
84,2007,708.21,757.887,20.5,0.05921,4.264057271
84,2008,735.52,595.702,20.5,0.05921,4.541312565
84,2009,697.4,391.311,20.2,0.05921,4.928611249
84,2010,649.93,173.632,19.5,0.05921,5.141761934
84,2011,587.47,10.9294,19,0.05921,5.510218989
84,2012,561.04,0,18.4,0.05921,5.9165058
84,2013,577.66,0,18,0.05921,6.132904662
84,2014,556.45,0,17.5,0.05921,6.316029458
84,2015,589.71,0,17,0.05921,6.629756975
84,2016,572.82,0,16.4,0.05921,6.82220183
85,2017,591.26,0,15.7,0.05921,6.690456677
85,2018,563.2,0,15.3,0.05921,6.501389346
85,2019,587.06,0,14.9,0.05921,6.041483993
85,2020,585.53,0,14.6,0.05921,5.527622569
85,2021,611.12,0,14.4,0.05921,4.902259935
85,2022,691.02,0,14.4,0.05921,4.333202094
85,2023,698.77,18.7018,14.9,0.05921,4.017681601
85,2024,736.1,204.89,16,0.05921,3.65619089
85,2025,777.12,427.621,17.2,0.05921,3.422817219
85,2026,759.01,629.632,18.3,0.05921,3.276566974
85,2027,731.1,787.858,19.2,0.05921,3.25600883
85,2028,764.03,888.45,19.9,0.05921,3.355162144
85,2029,733.44,876.402,20.5,0.05921,3.542423153
85,2030,699.84,880.795,20.8,0.05921,3.927300706
85,2031,715.04,766.456,21,0.05921,4.255816773
85,2032,715.64,612.238,21,0.05921,4.571694815
85,2033,694.23,405.984,20.7,0.05921,4.91749322
85,2034,620.39,183.709,19.9,0.05921,5.544036641
85,2035,576.26,11.3053,19.3,0.05921,6.022378676
85,2036,581.76,0,18.7,0.05921,6.387346009
85,2037,556.56,0,18.3,0.05921,6.553364028
85,2038,559.92,0,17.9,0.05921,6.773593007
85,2039,574.16,0,17.4,0.05921,7.090951505
85,2040,578.2,0,17,0.05921,7.294279517
86,2041,582.03,0,16.6,0.05921,7.224035855
86,2042,583.26,0,16.2,0.05921,6.958128223
86,2043,586.09,0,16,0.05921,6.345436484
86,2044,568.94,0,16,0.05921,5.624748034
86,2045,576.7,0,16.1,0.05921,4.921521289
86,2046,685.97,0,16.3,0.05921,4.192208105
86,2047,770.85,22.1506,17.3,0.0885112,3.807019218
86,2048,848.51,203.376,18.7,0.0885112,3.546251838
86,2049,880.15,425.947,19.8,0.0885112,3.389213236
86,2050,854.76,626.28,20.7,0.0885112,3.343140114
86,2051,868.24,780.985,21.4,0.05921,3.50638232
86,2052,928.66,880.847,21.8,0.05921,3.890270365
86,2053,888.65,904.204,22.1,0.05921,4.13498122
86,2054,869.54,849.346,22.2,0.05921,4.284557537
86,2055,925.4,752.721,22.2,0.05921,4.429392124
86,2056,940.74,595.242,22,0.05921,4.70258648
86,2057,922.51,386.211,21.6,0.05921,5.073869367
86,2058,947.69,170.911,20.9,0.05921,5.422864497
86,2059,873.63,7.71121,20.4,0.0885112,5.821488453
86,2060,903.3,0,19.9,0.0885112,6.126732494
86,2061,887.09,0,19.8,0.0885112,6.361593047
86,2062,832.68,0,19.6,0.0885112,6.845841882
86,2063,861.87,0,19.4,0.05921,7.126655747
86,2064,860.37,0,19.2,0.05921,7.264973963
87,2065,822.52,0,19,0.05921,7.283017609
87,2066,749.1,0,18.9,0.05921,7.189293492
87,2067,714.39,0,18.8,0.05921,6.496972294
87,2068,684.08,0,18.7,0.05921,5.830146302
87,2069,694.28,0,18.7,0.05921,4.967565348
87,2070,781.65,0,18.9,0.05921,4.347166219
87,2071,809.79,23.2259,19.8,0.0885112,3.956705112
87,2072,859.75,203.649,21,0.0885112,3.667251041
87,2073,882.09,385.164,21.7,0.0885112,3.495123032
87,2074,932.97,605.179,22.3,0.0885112,3.479032206
87,2075,887.7,538.188,22.6,0.05921,3.702885494
87,2076,899.63,783.783,22.8,0.05921,4.228018118
87,2077,894.69,686.713,22.9,0.05921,4.415916327
87,2078,896.02,524.452,22.8,0.05921,4.573217431
87,2079,922.53,753.532,22.6,0.05921,4.712314106
87,2080,921.14,590.521,22.3,0.05921,4.84278224
87,2081,893.38,118.222,21.9,0.05921,5.195195868
87,2082,912.61,26.6,21.4,0.05921,5.649445011
87,2083,868.33,3.8,21,0.0885112,6.168824006
87,2084,871.68,0,20.6,0.0885112,6.644937621
87,2085,837.47,0,20.5,0.0885112,6.930185689
87,2086,800.93,0,20.4,0.0885112,7.316335022
87,2087,848.64,0,20.3,0.05921,7.321860451
87,2088,819.96,0,20.2,0.05921,7.34804431
88,2089,768.22,0,20.2,0.05921,7.144787521
88,2090,742.66,0,20.2,0.05921,6.961437144
88,2091,638.62,0,20.3,0.05921,6.281510055
88,2092,628.86,0,20.4,0.05921,5.523957533
88,2093,649.54,0,20.5,0.05921,4.694463418
88,2094,715.78,0,20.7,0.05921,4.142809158
88,2095,791.82,21.3147,21.3,0.0885112,3.754821821
88,2096,804.01,206.256,22.2,0.0885112,3.464069528
88,2097,777.63,424.897,22.9,0.0885112,3.293317636
88,2098,856.14,620.466,23.5,0.0885112,3.225101824
88,2099,813.05,770.764,23.9,0.05921,3.382263102
88,2100,864.28,764.596,24.2,0.05921,3.880381955
88,2101,863.44,684.446,24.4,0.05921,4.13227139
88,2102,868.64,203.206,24.4,0.05921,4.221371213
88,2103,952.05,254.589,24.3,0.05921,4.02766125
88,2104,874.26,242.39,24.1,0.05921,4.184073131
88,2105,882.98,289.05,23.8,0.05921,4.67609272
88,2106,899.69,56.0128,23.1,0.05921,4.888710296
88,2107,807.95,5.7,22.6,0.0885112,5.353078914
88,2108,828.31,0,22.1,0.0885112,5.550844575
88,2109,827.8,0,21.9,0.0885112,5.700810123
88,2110,800.79,0,21.9,0.0885112,5.940328086
88,2111,846.35,0,21.8,0.05921,6.144420026
88,2112,833.91,0,21.6,0.05921,6.320317409
89,2113,809.01,0,21.4,0.05921,6.309526432
89,2114,741.51,0,21.3,0.05921,6.209432442
89,2115,699.89,0,21.3,0.05921,5.689636342
89,2116,681.46,0,21.3,0.05921,5.089612878
89,2117,680.56,0,21.2,0.05921,4.34675648
89,2118,778.9,0,21.3,0.05921,3.777029758
89,2119,810.52,22.2344,22,0.0885112,3.4524479
89,2120,811.49,203.314,22.9,0.0885112,3.188874212
89,2121,830.56,349.362,23.4,0.0885112,3.034999465
89,2122,909.88,145.403,23.9,0.0885112,3.01953536
89,2123,841.21,211.323,24.2,0.05921,3.231618642
89,2124,861.99,126.35,24.5,0.05921,3.708072407
89,2125,820.13,288.297,24.6,0.05921,4.020423806
89,2126,874.94,257.786,24.5,0.05921,3.904571527
89,2127,885.88,476.739,24.3,0.05921,3.736290787
89,2128,852.51,390.965,24,0.05921,3.68669221
89,2129,799.75,194.384,23.6,0.05921,3.799073351
89,2130,854.49,99.8733,23.2,0.05921,3.938474687
89,2131,798.65,12.1392,22.9,0.0885112,4.130605342
89,2132,794.57,0,22.6,0.0885112,4.317747482
89,2133,759.61,0,22.6,0.0885112,4.561967636
89,2134,804.71,0,22.5,0.0885112,4.915007986
89,2135,825.43,0,22.5,0.05921,5.289921607
89,2136,807.78,0,22.5,0.05921,5.724665477
90,2137,736.91,0,22.4,0.05921,5.980389083
90,2138,713.23,0,22.3,0.05921,5.889819529
90,2139,617.49,0,22.2,0.05921,5.515267262
90,2140,601.16,0,22.1,0.05921,5.005307179
90,2141,649.92,0,22,0.05921,4.167472034
90,2142,687.11,0,22,0.05921,3.586065112
90,2143,781.5,25.4633,22.5,0.0885112,3.234304648
90,2144,820.71,217.211,23.2,0.0885112,2.993171888
90,2145,903.67,438.856,23.7,0.0885112,2.849424475
90,2146,911.26,638.304,24.1,0.0885112,2.829326784
90,2147,858.19,797.397,24.5,0.05921,3.013715501
90,2148,925.18,864.442,24.7,0.05921,3.485172893
90,2149,901.24,896.834,24.8,0.05921,3.830629468
90,2150,838.78,866.675,24.8,0.05921,3.855600858
90,2151,933.37,745.29,24.6,0.05921,3.779905609
90,2152,793.18,610.367,24.4,0.05921,3.819693179
90,2153,867.73,308.864,24,0.05921,4.134639837
90,2154,820.35,159.585,23.5,0.05921,4.428749885
90,2155,799.11,14.4593,23.1,0.0885112,4.747182212
90,2156,793,0,25.6,0.0885112,5.139417958
90,2157,795.78,0,25.3,0.0885112,5.376372344
90,2158,768.27,0,25,0.0885112,5.742261769
90,2159,782.26,0,24.8,0.05921,6.061632152
90,2160,803.89,0,24.7,0.05921,6.202310754
91,2161,734.4,0,24.5,0.05921,6.156774548
91,2162,684.73,0,24.4,0.05921,6.073023407
91,2163,633.98,0,24.3,0.05921,5.638396973
91,2164,609.13,0,24,0.05921,5.156408486
91,2165,630.02,0,23.6,0.05921,4.401649174
91,2166,740.3,0,22.8,0.05921,3.800860842
91,2167,768.3,27.3178,22.2,0.05921,3.404200184
91,2168,806.07,212.012,22,0.05921,3.077768658
91,2169,820.23,428.134,22.4,0.05921,2.878739075
91,2170,815.29,623.839,23.2,0.05921,2.787934649
91,2171,780.44,496.521,24,0.05921,2.861215439
91,2172,817.86,612.757,24.8,0.05921,3.025981448
91,2173,808.05,616.351,25.5,0.05921,3.27166728
91,2174,754.61,696.078,26.1,0.05921,3.562693987
91,2175,797.13,628.947,26.5,0.05921,3.81371135
91,2176,769.08,491.165,26.8,0.05921,4.197937172
91,2177,740.52,372.017,26.6,0.05921,4.681191013
91,2178,651.62,169.533,25.9,0.05921,5.024688342
91,2179,631.55,12.4256,25.3,0.05921,5.3110524
91,2180,594.36,0,24.2,0.05921,5.620072488
91,2181,636.1,0,23.4,0.05921,5.908039677
91,2182,594.19,0,22.5,0.05921,6.129627624
91,2183,616.94,0,21.5,0.05921,6.405992508
91,2184,632.94,0,20.7,0.05921,6.419717708
92,2185,622.15,0,20,0.05921,6.360603986
92,2186,598.53,0,19.6,0.05921,6.220986115
92,2187,616.08,0,19.4,0.05921,5.834220539
92,2188,602.59,0,19.2,0.05921,5.351257075
92,2189,626.28,0,19,0.05921,4.784994818
92,2190,721.05,0,19,0.05921,4.222279221
92,2191,814.5,29.9048,19.7,0.05921,3.674406246
92,2192,826.39,214.183,20.8,0.05921,3.400736906
92,2193,799.19,429.948,21.9,0.05921,3.133065359
92,2194,781.79,624.857,23.2,0.05921,2.983128875
92,2195,750.3,775.241,24.2,0.05921,2.962178881
92,2196,787.66,866.565,25,0.05921,3.049113648
92,2197,721.57,891.587,25.5,0.05921,3.217443221
92,2198,712.91,847.999,25.7,0.05921,3.494867404
92,2199,745.09,744.756,25.6,0.05921,3.80430435
92,2200,708.73,540.946,25.3,0.05921,4.043031943
92,2201,735.83,387.932,24.8,0.05921,4.399741381
92,2202,660.11,179.827,23.9,0.05921,4.876327113
92,2203,593.42,10.4734,23.4,0.05921,5.298825994
92,2204,630.92,0,22.6,0.05921,5.707893858
92,2205,590.47,0,22.4,0.05921,5.857607382
92,2206,584.76,0,22.2,0.05921,6.276991239
92,2207,575.27,0,22,0.05921,6.525280189
92,2208,604.68,0,21.8,0.05921,6.713767012
93,2209,583.05,0,21.7,0.05921,6.585091855
93,2210,589.49,0,21.6,0.05921,6.44844394
93,2211,552.91,0,21.5,0.05921,6.065207627
93,2212,582.56,0,21.4,0.05921,5.461570826
93,2213,579.9,0,21.3,0.05921,4.703180534
93,2214,676.74,0,21.4,0.05921,4.077982982
93,2215,786.49,23.6622,22.1,0.05921,3.645782918
93,2216,808.33,171.16,23.1,0.05921,3.324316083
93,2217,804.91,323.594,23.6,0.05921,3.166265582
93,2218,842.98,283.812,24.1,0.05921,3.148026851
93,2219,846.61,606.214,24.6,0.05921,3.374001601
93,2220,897.95,827.245,25,0.05921,3.766878354
93,2221,870.46,641.216,25.2,0.0885112,4.056217608
93,2222,965.63,600.514,25.3,0.0885112,4.236070404
93,2223,944.56,530.417,25.3,0.0885112,4.458683347
93,2224,892.73,381.839,25.1,0.0885112,4.700430917
93,2225,912.39,148.879,24.8,0.0885112,4.938601824
93,2226,884.45,35.3912,24.2,0.0885112,5.357694118
93,2227,838.25,9.5,23.8,0.0885112,5.781760395
93,2228,869.78,0,23.2,0.0885112,6.10134064
93,2229,841.48,0,23.1,0.0885112,6.418258455
93,2230,828.91,0,23,0.05921,6.714112648
93,2231,864.52,0,22.9,0.05921,6.970693794
93,2232,824.67,0,22.8,0.05921,7.209290853
94,2233,794.03,0,22.7,0.05921,7.195568272
94,2234,708.39,0,22.6,0.05921,7.051588607
94,2235,606.21,0,22.4,0.05921,6.504238016
94,2236,596.4,0,22.4,0.05921,5.791067356
94,2237,646.03,0,22.3,0.05921,4.810162973
94,2238,681.16,0,22.4,0.05921,4.450959994
94,2239,763.22,32.381,23,0.05921,3.934148629
94,2240,803.85,216.696,24,0.05921,3.525794427
94,2241,845.38,287.892,24.5,0.05921,3.285032313
94,2242,846.94,620.744,25,0.05921,3.238564723
94,2243,865.84,55.1,25.4,0.05921,3.377063739
94,2244,893.48,81.7,25.7,0.05921,3.823260796
94,2245,907.18,120.65,25.9,0.0885112,4.15945687
94,2246,924.29,609.374,26,0.0885112,4.358449532
94,2247,987.05,691.877,26,0.0885112,4.574782409
94,2248,925.05,64.2787,25.9,0.0885112,4.828324995
94,2249,908.3,34.2,25.5,0.0885112,5.203549011
94,2250,896.48,28.7428,24.9,0.0885112,5.568382944
94,2251,860.84,9.5,24.5,0.0885112,6.042740256
94,2252,894.94,0,24.1,0.0885112,6.406667816
94,2253,884.18,0,24,0.0885112,6.703721625
94,2254,858.14,0,23.8,0.05921,7.019123496
94,2255,836.37,0,23.7,0.05921,7.201712564
94,2256,860.06,0,23.6,0.05921,7.364454777
95,2257,819.36,0,23.6,0.05921,7.259256269
95,2258,702.51,0,23.5,0.05921,7.048161063
95,2259,648.1,0,23.4,0.05921,6.623713415
95,2260,623.03,0,23.2,0.05921,6.028364758
95,2261,645.52,0,22.9,0.05921,5.118608978
95,2262,731.57,0,22.7,0.05921,4.550552557
95,2263,766.68,39.6343,23.1,0.05921,3.999470946
95,2264,840.41,232.7,23.8,0.05921,3.65299318
95,2265,813.31,449.964,24.3,0.05921,3.439099771
95,2266,860.12,638.471,24.8,0.05921,3.332067313
95,2267,818.14,792.866,25.3,0.05921,3.514903165
95,2268,856.37,887.018,25.6,0.05921,3.975146048
95,2269,862.66,859.503,25.8,0.0885112,4.314310647
95,2270,900.52,854.905,25.9,0.0885112,4.506521816
95,2271,975.07,769.155,25.9,0.0885112,4.544978295
95,2272,982.28,606.807,25.7,0.0885112,4.748832743
95,2273,974.71,405.535,25.4,0.0885112,4.94072472
95,2274,945.35,188.692,24.8,0.0885112,5.318142607
95,2275,905.52,16.3494,24.5,0.0885112,5.722660018
95,2276,884.74,0,24,0.0885112,6.026554384
95,2277,899.17,0,23.8,0.0885112,6.186203964
95,2278,864.22,0,23.7,0.05921,6.483017415
95,2279,922.01,0,23.6,0.05921,6.779727962
95,2280,910.32,0,23.5,0.05921,6.992750732
96,2281,843.27,0,23.4,0.05921,6.949472007
96,2282,744.42,0,23.2,0.05921,6.829234113
96,2283,703.51,0,23.1,0.05921,6.405240245
96,2284,691.37,0,23,0.05921,5.800104651
96,2285,711.26,0,22.8,0.05921,5.041478299
96,2286,780.68,0,22.8,0.05921,4.336955951
96,2287,843.52,38.1885,23.2,0.05921,3.863502393
96,2288,856.85,225.656,23.7,0.05921,3.565588669
96,2289,873.9,443.096,24.1,0.05921,3.37032584
96,2290,893.97,635.581,24.6,0.05921,3.320534798
96,2291,859.38,783.373,25,0.05921,3.536218564
96,2292,920.9,879.963,25.2,0.05921,3.933800127
96,2293,880.91,907.584,25.3,0.0885112,4.072230539
96,2294,895.12,764.44,25.2,0.0885112,4.183455903
96,2295,963.43,753.22,25.1,0.0885112,4.31237641
96,2296,956.79,580.294,24.8,0.0885112,4.504805301
96,2297,878.84,397.654,24.6,0.0885112,4.846170691
96,2298,913.88,183.13,24.2,0.0885112,5.163738804
96,2299,829.58,14.8353,24,0.0885112,5.573459832
96,2300,839.63,0,23.8,0.0885112,5.931918654
96,2301,810.54,0,23.7,0.0885112,6.171312508
96,2302,757.46,0,23.7,0.05921,6.440957832
96,2303,826.51,0,23.7,0.05921,6.6985747
96,2304,787.17,0,23.6,0.05921,6.921362018
97,2305,757.57,0,23.6,0.05921,6.798592228
97,2306,679.44,0,23.5,0.05921,6.580771035
97,2307,669.89,0,23.5,0.05921,6.111105187
97,2308,610.83,0,23.4,0.05921,5.594895288
97,2309,664.21,0,23.4,0.05921,5.076856676
97,2310,708.34,0,23.4,0.05921,4.45870979
97,2311,775.53,41.8244,23.9,0.05921,4.049519251
97,2312,828.92,232.582,24.5,0.05921,3.745639416
97,2313,790.05,449.507,24.9,0.05921,3.564525318
97,2314,807.7,645.758,25.3,0.05921,3.566638922
97,2315,767.29,724.189,25.7,0.05921,3.69269381
97,2316,856.97,463.243,26,0.05921,4.014880979
97,2317,762.9,441.716,26.1,0.0885112,4.15205009
97,2318,879.14,668.863,26.1,0.0885112,4.443980551
97,2319,874.33,603.913,26.1,0.0885112,4.627276855
97,2320,845.39,290.687,25.9,0.0885112,4.945986215
97,2321,845.87,299.835,25.6,0.0885112,5.299564912
97,2322,846.52,148.922,25.1,0.0885112,5.570082308
97,2323,783.17,13.3311,24.8,0.0885112,5.830104343
97,2324,802.38,0,24.3,0.0885112,6.133434165
97,2325,731.1,0,24.1,0.0885112,6.406664256
97,2326,746.53,0,24,0.05921,6.654098285
97,2327,766.78,0,23.8,0.05921,6.811291245
97,2328,719.3,0,23.7,0.05921,7.004459054
98,2329,710.93,0,23.6,0.05921,6.81646056
98,2330,574.71,0,23.4,0.05921,6.644942121
98,2331,502.13,0,23.3,0.05921,6.232055804
98,2332,483.54,0,23.1,0.05921,5.674011655
98,2333,521.29,0,23,0.05921,5.139842676
98,2334,707.03,0,23.1,0.05921,4.610782268
98,2335,768.21,41.274,23.7,0.05921,4.125702582
98,2336,717.23,233.62,24.4,0.05921,3.767275442
98,2337,773.17,449.476,24.9,0.05921,3.55249543
98,2338,719.95,637.961,25.3,0.05921,3.465612115
98,2339,698.57,752.035,25.7,0.05921,3.473708981
98,2340,775.17,874.009,25.9,0.05921,3.600684774
98,2341,702.05,897.767,26,0.05921,3.778987324
98,2342,690.31,754.544,25.9,0.05921,4.222184175
98,2343,733.69,369.75,25.8,0.05921,4.602207799
98,2344,680.02,382.69,25.5,0.05921,5.069302211
98,2345,672.63,358.943,25.1,0.05921,5.528218056
98,2346,615.84,180.675,24.6,0.05921,5.86518473
98,2347,589.03,15.5582,24.2,0.05921,6.243249109
98,2348,526.95,0,23.6,0.05921,6.51225056
98,2349,552.16,0,23.5,0.05921,6.898396087
98,2350,547.73,0,23.3,0.05921,6.999708031
98,2351,546.36,0,23.2,0.05921,7.224556066
98,2352,540.75,0,23.1,0.05921,7.260545447
99,2353,545.53,0,22.9,0.05921,6.899938474
99,2354,538.73,0,22.8,0.05921,6.667030248
99,2355,513.75,0,22.7,0.05921,6.264254361
99,2356,541.22,0,22.6,0.05921,5.82012588
99,2357,532.31,0,22.6,0.05921,5.197043118
99,2358,635.15,0,22.6,0.05921,4.524714334
99,2359,693.85,49.0826,23.2,0.05921,4.066330411
99,2360,710.69,248.029,23.9,0.05921,3.725715852
99,2361,732,433.331,24.4,0.05921,3.473025568
99,2362,697.41,671.021,25,0.05921,3.35167549
99,2363,706.42,826.017,25.5,0.05921,3.317617726
99,2364,765.55,769.372,25.9,0.05921,3.435778939
99,2365,696.84,901.053,26.2,0.05921,3.590045535
99,2366,657.32,832.687,26.3,0.05921,4.018324487
99,2367,738.32,775.273,26.3,0.05921,4.583426914
99,2368,726.36,648.654,26.1,0.05921,5.04751588
99,2369,692.31,438.745,25.7,0.05921,5.331147719
99,2370,619.6,211.504,24.9,0.05921,5.581878757
99,2371,578.95,21.8572,24.5,0.05921,5.720947357
99,2372,530.94,0,23.7,0.05921,5.801188018
99,2373,583.39,0,23.5,0.05921,5.789224113
99,2374,547.06,0,23.4,0.05921,5.65118817
99,2375,564.86,0,23.2,0.05921,5.45756658
99,2376,532.69,0,23.1,0.05921,5.445031459
100,2377,563.43,0,23.1,0.05921,5.474281508
100,2378,541.99,0,23,0.05921,5.531794718
100,2379,554.44,0,22.9,0.05921,5.223009502
100,2380,562.36,0,22.9,0.05921,4.737093232
100,2381,566.02,0,22.9,0.05921,4.12832547
100,2382,701.57,0,23,0.05921,3.5965064
100,2383,771.17,60.7795,23.5,0.05921,3.244574428
100,2384,860.88,276,24.1,0.05921,3.068863084
100,2385,827.65,507.802,24.7,0.05921,2.958081022
100,2386,847.32,710.105,25.3,0.05921,2.983667222
100,2387,807.93,864.48,25.9,0.05921,3.259386802
100,2388,938.37,957.743,26.4,0.05921,3.721265685
100,2389,840.89,981.111,26.7,0.0885112,3.999133169
100,2390,907.11,934.138,26.9,0.0885112,4.150860011
100,2391,952.74,819.798,26.9,0.0885112,4.249366834
100,2392,884.46,649.191,26.7,0.0885112,4.452627676
100,2393,851.02,435.867,26.3,0.0885112,4.559763039
100,2394,867.55,208.367,25.5,0.0885112,4.612522606
100,2395,815.54,21.4965,25,0.0885112,4.583686796
100,2396,826.71,0,24.2,0.0885112,4.728749583
100,2397,830.73,0,23.9,0.0885112,4.975519969
100,2398,779.63,0,23.7,0.05921,5.024698821
100,2399,802.36,0,23.5,0.05921,5.21300603
100,2400,776.45,0,23.5,0.05921,5.337199338
101,2401,768.18,0,23.4,0.05921,5.452837947
101,2402,724.5,0,23.4,0.05921,5.441768504
101,2403,649.39,0,23.4,0.05921,5.123371666
101,2404,629.87,0,23.4,0.05921,4.675558379
101,2405,657.05,0,23.5,0.05921,3.991755205
101,2406,727.61,0,23.6,0.05921,3.41484585
101,2407,743.75,57.4715,24.4,0.05921,3.124619992
101,2408,792.14,266.144,25.3,0.05921,2.930260917
101,2409,845.56,444.36,25.8,0.05921,2.813938895
101,2410,828.52,581.609,26.3,0.05921,2.84966696
101,2411,817.92,709.021,26.8,0.05921,3.122420634
101,2412,957.79,845.486,27.2,0.05921,3.668574475
101,2413,897.82,838.624,27.4,0.0885112,3.97409031
101,2414,912.03,917.337,27.5,0.0885112,3.903383576
